fecha_proceso,nro_socio,v_ah_cuenta,fecha_aper,fecha_ultmov,oficina_cta,estado_actual,prod_bancario,saldo_disponible,monto_bloq,ult_tasa_int,tiene_bloqueos,bloqueo_encaje,v24h,val_de_creditos,val_de_debitos,fecha_ult_capi,tipo_cuenta,cooplinea,tarjetas,credito,fecha_actualizacion,v12h,v48h,v72h_difer,int_hoy,int_acumulado,saldo_int_decim
2026-05-18,2000111,4000111,2021-05-10,2026-05-05,48,A,1,14997.31,299.95,1.00,1,28.38,355.37,6546.49,6099.44,2026-05-18,AHORROS,0,0,1,2025-03-30,328.79,974.35,902.84,0.39,85.88,17.04
2026-05-18,2000112,4000112,2026-01-06,2026-04-01,5,A,10,18141.51,362.83,1.50,1,114.08,858.15,3991.76,20346.00,2026-05-18,CUENTA BASICA,0,1,1,2025-11-13,698.93,1276.67,252.22,3.01,26.19,15.48
2026-05-18,2000113,4000113,2023-07-24,2026-05-14,5,A,10,12823.22,256.46,1.00,1,140.32,664.23,2203.59,8420.95,2026-05-18,CUENTA BASICA,0,0,1,2025-07-22,748.04,1434.47,850.03,1.38,9.78,37.08
2026-05-18,2000114,4000114,2022-09-21,2026-03-28,60,A,20,16727.30,334.55,1.00,1,212.23,1298.39,10024.22,9754.41,2026-05-18,AHORROS,0,1,1,2026-01-20,238.70,1929.17,343.15,2.23,277.14,3.36
2026-05-18,2000115,4000115,2019-07-01,2026-03-26,20,A,10,21667.60,433.35,1.00,1,112.99,816.62,3502.21,15860.02,2026-05-18,AHORROS,0,0,1,2025-03-28,882.87,2220.63,1109.72,1.68,318.19,34.08
2026-05-18,2000116,4000116,2023-04-02,2026-03-14,20,A,1,7631.31,152.63,0.60,1,22.00,1357.88,6540.80,5846.84,2026-05-18,CUENTA BASICA,1,0,1,2025-11-13,89.58,1874.14,977.45,1.54,19.33,23.76
2026-05-18,2000117,4000117,2023-03-14,2026-05-08,41,A,20,8502.32,170.05,2.00,1,60.24,155.97,4434.16,9709.62,2026-05-18,EL CENTAVITO,1,1,1,2025-11-29,36.64,622.84,443.47,0.72,53.46,8.57
2026-05-18,2000118,4000118,2022-03-30,2026-03-16,60,I,20,4326.22,86.52,0.60,1,185.11,1438.93,1393.68,1078.24,2026-05-18,AHORROS,0,1,1,2026-04-25,247.88,1823.65,527.01,0.43,135.85,39.04
2026-05-18,2000119,4000119,2019-09-02,2026-03-05,48,A,1,7931.09,158.62,0.60,1,6.18,1120.03,3328.72,3422.37,2026-05-18,CUENTA BASICA,1,1,1,2025-11-05,277.43,850.40,325.96,0.12,1.41,1.72
2026-05-18,2000120,4000120,2019-02-23,2026-03-17,20,A,1,20600.76,412.02,0.60,1,169.70,4.34,17785.56,8433.07,2026-05-18,EL CENTAVITO,1,1,1,2026-03-14,321.97,871.11,429.61,1.85,72.67,41.99
2026-05-18,2000121,4000121,2021-04-10,2026-04-07,69,A,10,8811.47,176.23,1.50,1,101.37,274.78,5371.94,5293.49,2026-05-18,CUENTA BASICA,1,1,1,2025-09-26,356.87,376.81,770.83,1.15,42.73,30.45
2026-05-18,2000122,4000122,2019-07-28,2026-03-24,60,A,10,5331.50,106.63,0.60,1,7.66,397.71,1372.96,1249.26,2026-05-18,AHORROS,1,1,1,2026-01-27,594.76,365.03,627.23,0.22,23.47,2.72
2026-05-18,2000123,4000123,2026-02-27,2026-04-18,41,A,20,5331.13,106.62,1.50,1,18.22,302.79,1082.47,2301.51,2026-05-18,AHORROS,1,0,1,2025-10-15,383.02,1668.22,1040.04,1.41,147.40,50.02
2026-05-18,2000124,4000124,2019-03-19,2026-03-27,60,A,10,14991.26,299.83,2.00,1,141.00,617.70,2701.56,9385.25,2026-05-18,EL CENTAVITO,1,0,1,2025-08-17,548.39,1933.30,719.88,2.18,240.48,5.19
2026-05-18,2000125,4000125,2024-08-22,2026-04-23,20,A,1,18625.04,372.50,0.60,1,222.66,453.62,13731.50,17419.05,2026-05-18,AHORROS,0,1,1,2025-01-28,552.50,1036.69,352.81,1.20,124.21,37.25
2026-05-18,2000126,4000126,2021-07-14,2026-04-09,48,A,10,15750.17,315.00,0.60,1,41.83,325.19,13935.65,10230.18,2026-05-18,EL CENTAVITO,1,0,1,2025-06-21,188.80,559.01,265.57,0.77,132.44,22.91
2026-05-18,2000127,4000127,2021-05-27,2026-04-27,69,A,20,7129.37,142.59,1.50,1,38.22,1000.99,3346.98,8161.81,2026-05-18,EL CENTAVITO,1,0,1,2026-01-21,184.13,1763.99,641.46,0.63,64.76,22.11
2026-05-18,2000128,4000128,2023-08-13,2026-03-30,60,A,1,6325.66,126.51,1.50,1,17.39,1423.70,958.02,2394.11,2026-05-18,CUENTA BASICA,0,1,1,2025-05-21,563.02,42.94,1161.45,0.36,55.77,47.59
2026-05-18,2000129,4000129,2021-10-07,2026-04-14,20,A,1,8522.32,170.45,1.00,1,52.66,280.86,2003.22,3393.22,2026-05-18,AHORROS,1,0,1,2026-02-02,242.69,520.14,81.08,0.23,15.91,0.94
2026-05-18,2000130,4000130,2025-03-21,2026-05-18,60,A,10,8116.20,162.32,1.50,1,9.73,807.84,2126.16,2292.76,2026-05-18,EL CENTAVITO,1,0,1,2025-10-27,841.19,2209.18,782.73,0.09,2.10,1.97
2026-05-18,2000131,4000131,2019-08-13,2026-05-17,48,A,1,21124.55,422.49,0.60,1,12.40,325.32,4626.60,12491.51,2026-05-18,AHORROS,0,1,1,2025-03-14,540.82,939.45,383.03,1.57,145.80,40.56
2026-05-18,2000132,4000132,2026-01-04,2026-04-08,48,A,10,9577.33,191.55,0.60,1,197.97,947.24,5618.48,10987.08,2026-05-18,CUENTA BASICA,1,1,1,2025-08-11,710.23,382.39,40.11,1.83,184.04,40.13
2026-05-18,2000133,4000133,2025-05-15,2026-05-03,41,A,10,6170.11,123.40,0.60,1,121.28,1373.22,2864.24,2311.09,2026-05-18,AHORROS,0,0,1,2025-11-08,500.63,2072.96,888.51,2.96,218.42,37.82
2026-05-18,2000134,4000134,2024-06-02,2026-03-17,5,A,1,3170.03,63.40,1.00,1,15.27,821.47,1649.40,2830.19,2026-05-18,EL CENTAVITO,1,0,1,2025-03-16,84.28,145.37,937.62,0.41,44.70,7.14
2026-05-18,2000135,4000135,2021-02-26,2026-05-17,41,A,10,10017.21,200.34,0.60,1,3.28,85.09,2715.70,8403.56,2026-05-18,AHORROS,1,0,1,2025-01-29,722.03,167.78,866.97,0.60,45.18,22.42
2026-05-18,2000136,4000136,2022-04-05,2026-05-15,20,I,20,9447.07,188.94,1.00,1,146.09,266.39,6548.74,4809.98,2026-05-18,EL CENTAVITO,1,0,1,2025-04-18,473.41,704.01,1179.99,0.43,116.98,61.08
2026-05-18,2000137,4000137,2023-11-22,2026-03-27,20,A,20,9426.33,188.53,1.00,1,70.58,1164.40,3708.70,5210.25,2026-05-18,EL CENTAVITO,0,1,1,2025-05-14,735.35,42.97,132.58,2.56,160.62,31.05
2026-05-18,2000138,4000138,2022-02-22,2026-04-25,20,A,1,8137.33,162.75,2.00,1,42.41,1221.73,3121.27,4988.55,2026-05-18,AHORROS,0,0,1,2026-04-29,334.96,1363.88,196.77,0.25,43.09,11.51
2026-05-18,2000139,4000139,2022-01-23,2026-04-05,41,A,20,16522.93,330.46,1.50,1,52.97,1484.42,2537.23,9463.77,2026-05-18,AHORROS,0,1,1,2025-12-31,553.64,1772.46,1138.29,0.67,108.98,50.18
2026-05-18,2000140,4000140,2021-02-13,2026-03-28,5,A,20,17009.63,340.19,2.00,1,81.92,322.72,14079.89,6669.76,2026-05-18,CUENTA BASICA,0,0,1,2025-12-23,134.02,1752.35,821.76,1.57,226.00,14.91
2026-05-18,2000141,4000141,2018-04-18,2026-03-17,41,A,10,4923.94,98.48,1.00,1,68.02,91.40,1441.11,2658.29,2026-05-18,CUENTA BASICA,0,1,1,2025-01-23,404.89,1567.04,548.90,1.06,47.02,39.11
2026-05-18,2000142,4000142,2018-03-28,2026-04-01,20,A,20,15300.55,306.01,1.50,1,33.99,1381.07,4741.86,11265.12,2026-05-18,AHORROS,0,0,1,2026-03-15,759.06,149.50,876.97,0.52,49.39,5.28
2026-05-18,2000143,4000143,2023-06-15,2026-04-19,60,A,10,18752.59,375.05,2.00,1,52.45,1047.07,15631.69,13841.39,2026-05-18,AHORROS,1,0,1,2025-06-11,158.69,1727.45,439.30,0.50,18.61,8.36
2026-05-18,2000144,4000144,2021-09-17,2026-03-26,41,A,1,12150.67,243.01,1.50,1,159.97,1373.28,2017.55,9534.85,2026-05-18,AHORROS,0,0,1,2025-08-30,831.74,2181.74,609.37,0.43,137.79,36.32
2026-05-18,2000145,4000145,2023-11-15,2026-05-16,60,A,1,8202.65,164.05,1.00,1,206.68,1174.46,5483.33,3915.68,2026-05-18,EL CENTAVITO,0,0,1,2025-05-21,768.57,243.57,762.26,1.48,67.10,40.52
2026-05-18,2000146,4000146,2022-04-22,2026-05-10,48,A,20,3051.33,61.03,1.00,1,1.11,1492.61,466.27,1632.79,2026-05-18,AHORROS,0,0,1,2025-10-31,500.40,1977.90,847.17,0.03,2.45,0.43
2026-05-18,2000147,4000147,2024-04-20,2026-04-06,60,I,10,3950.70,79.01,1.00,1,223.62,1049.09,1521.43,3946.32,2026-05-18,CUENTA BASICA,0,0,1,2025-09-28,369.29,449.97,671.60,0.21,152.13,11.34
2026-05-18,2000148,4000148,2023-08-11,2026-04-17,69,A,1,19751.38,395.03,1.00,1,124.34,314.35,8249.33,11019.89,2026-05-18,EL CENTAVITO,0,1,1,2025-03-11,18.00,378.03,893.54,1.20,196.75,45.18
2026-05-18,2000149,4000149,2024-02-24,2026-03-09,41,A,10,3161.99,63.24,2.00,1,99.41,756.06,1899.09,2574.11,2026-05-18,EL CENTAVITO,0,0,1,2025-08-12,185.02,490.86,292.84,1.11,7.43,24.58
2026-05-18,2000150,4000150,2019-08-08,2026-04-10,5,A,1,9224.51,184.49,2.00,1,121.26,208.85,5682.70,8732.63,2026-05-18,EL CENTAVITO,1,1,1,2026-02-08,851.67,158.21,873.07,2.56,167.38,5.16
2026-05-18,2000151,4000151,2019-11-20,2026-03-19,60,A,1,21363.85,427.28,2.00,1,80.24,1219.23,7691.03,6186.46,2026-05-18,AHORROS,1,0,1,2025-06-08,122.22,364.98,1101.85,3.02,124.81,4.94
2026-05-18,2000152,4000152,2019-07-06,2026-05-01,41,A,10,8890.77,177.82,1.50,1,5.68,1215.16,4933.88,8461.48,2026-05-18,EL CENTAVITO,0,1,1,2025-10-08,46.05,1791.58,374.61,0.01,5.39,6.46
2026-05-18,2000153,4000153,2020-10-04,2026-04-07,41,A,1,17555.83,351.12,0.60,1,259.17,470.72,8490.77,7364.98,2026-05-18,AHORROS,0,0,1,2026-04-29,436.83,1240.55,1199.04,0.75,118.62,63.31
2026-05-18,2000154,4000154,2018-08-17,2026-05-04,20,A,1,20319.16,406.38,2.00,1,29.19,1445.00,3638.22,9148.09,2026-05-18,AHORROS,1,1,1,2026-05-12,671.09,1076.00,705.00,0.19,94.38,24.63
2026-05-18,2000155,4000155,2024-06-09,2026-04-07,5,A,1,9629.90,192.60,2.00,1,42.69,1323.47,2786.32,8983.70,2026-05-18,CUENTA BASICA,1,0,1,2026-04-02,279.14,1673.99,530.88,1.69,17.04,53.13
2026-05-18,2000156,4000156,2020-07-26,2026-04-04,69,A,1,15258.01,305.16,0.60,1,29.16,754.77,12265.05,8282.43,2026-05-18,AHORROS,1,0,1,2026-02-04,743.59,1259.20,645.59,1.49,24.54,31.29
2026-05-18,2000157,4000157,2018-02-18,2026-03-29,20,A,20,4507.51,90.15,0.60,1,48.84,940.08,3743.29,4266.49,2026-05-18,AHORROS,0,1,1,2026-03-20,358.61,1291.03,1053.67,0.49,48.62,4.87
2026-05-18,2000158,4000158,2020-10-01,2026-04-24,41,A,10,10007.96,200.16,2.00,1,129.36,79.94,4663.60,7246.09,2026-05-18,AHORROS,0,0,1,2026-04-28,480.75,1334.16,625.83,1.50,168.65,31.08
2026-05-18,2000159,4000159,2018-06-01,2026-04-11,48,A,20,6499.64,129.99,0.60,1,177.61,583.96,2169.99,6614.83,2026-05-18,AHORROS,1,1,1,2026-04-02,61.28,2087.09,802.54,2.32,19.33,11.24
2026-05-18,2000160,4000160,2019-07-20,2026-04-12,20,A,1,16534.43,330.69,0.60,1,36.36,60.78,11591.41,8701.79,2026-05-18,CUENTA BASICA,0,0,1,2026-01-12,13.89,1444.50,893.34,0.36,16.29,8.06
2026-05-18,2000161,4000161,2019-09-23,2026-04-25,48,A,20,9696.86,193.94,0.60,1,52.99,911.05,4286.56,10751.75,2026-05-18,AHORROS,0,0,1,2025-01-15,148.26,1126.89,230.93,1.03,24.08,51.53
2026-05-18,2000162,4000162,2020-06-15,2026-04-15,69,A,1,17649.82,353.00,0.60,1,232.64,529.03,8747.40,7594.52,2026-05-18,AHORROS,1,0,1,2025-12-08,324.69,1964.04,1100.77,1.54,218.21,37.45
2026-05-18,2000163,4000163,2020-05-01,2026-03-05,69,A,20,21759.22,435.18,1.00,1,16.06,871.64,18150.40,22835.64,2026-05-18,AHORROS,1,1,1,2025-05-13,427.43,50.13,296.02,0.05,10.24,0.66
2026-05-18,2000164,4000164,2020-05-29,2026-05-13,41,A,1,6140.76,122.82,1.00,1,1.58,247.14,1416.21,3197.56,2026-05-18,EL CENTAVITO,1,0,1,2026-03-31,77.13,1954.71,688.31,0.25,19.00,4.42
2026-05-18,2000165,4000165,2019-05-05,2026-05-12,69,A,20,16586.22,331.72,1.00,1,64.99,158.19,3474.84,8894.85,2026-05-18,EL CENTAVITO,0,0,1,2025-07-27,59.07,526.06,836.79,0.67,60.64,7.94
2026-05-18,2000166,4000166,2018-03-29,2026-04-05,48,I,1,9619.02,192.38,2.00,1,51.93,1173.78,5279.18,5763.87,2026-05-18,EL CENTAVITO,0,1,1,2026-04-08,188.70,939.09,214.18,0.73,90.65,10.20
2026-05-18,2000167,4000167,2025-08-08,2026-03-27,48,A,10,7743.25,154.87,1.00,1,3.52,105.30,6450.64,3870.16,2026-05-18,EL CENTAVITO,0,0,1,2025-11-28,261.94,1311.18,411.89,0.07,18.17,3.28
2026-05-18,2000168,4000168,2022-02-16,2026-05-18,48,A,10,4694.82,93.90,1.50,1,50.59,1279.79,3297.90,4107.98,2026-05-18,EL CENTAVITO,0,1,1,2025-09-20,668.62,2194.16,725.45,0.95,70.92,22.82
2026-05-18,2000169,4000169,2023-07-17,2026-04-03,5,A,1,8957.94,179.16,1.00,1,44.54,167.48,6093.46,6289.52,2026-05-18,AHORROS,0,0,1,2026-02-18,267.67,715.57,25.37,0.63,39.74,7.65
2026-05-18,2000170,4000170,2022-01-14,2026-03-20,20,A,20,13030.03,260.60,2.00,1,64.01,248.67,7975.87,7708.80,2026-05-18,EL CENTAVITO,1,0,1,2026-04-12,192.09,268.69,472.99,2.35,262.15,12.57
2026-05-18,2000171,4000171,2024-07-16,2026-03-29,20,A,20,18289.30,365.79,1.00,1,17.74,1280.23,4946.62,13136.52,2026-05-18,EL CENTAVITO,0,0,1,2026-02-17,248.89,2336.15,623.63,0.21,29.15,12.49
2026-05-18,2000172,4000172,2023-02-13,2026-03-03,5,A,20,12263.63,245.27,1.00,1,171.83,1169.21,4296.50,11310.06,2026-05-18,AHORROS,1,0,1,2025-09-08,351.93,1042.52,623.93,0.82,94.19,16.49
2026-05-18,2000173,4000173,2023-02-06,2026-05-06,48,A,20,15533.35,310.67,1.00,1,74.60,1467.25,6781.94,8648.67,2026-05-18,CUENTA BASICA,1,0,1,2026-03-09,827.97,1550.94,929.72,3.46,214.28,11.56
2026-05-18,2000174,4000174,2018-11-21,2026-05-11,60,A,20,20304.24,406.08,1.50,1,13.93,473.67,7678.61,8375.74,2026-05-18,CUENTA BASICA,0,1,1,2026-03-31,0.10,768.81,983.17,0.05,21.69,3.24
2026-05-18,2000175,4000175,2025-08-30,2026-03-30,48,A,20,3048.44,60.97,0.60,1,21.86,1233.77,1859.29,2321.95,2026-05-18,EL CENTAVITO,1,0,1,2025-05-13,323.69,913.47,276.83,0.26,4.99,6.27
2026-05-18,2000176,4000176,2019-10-22,2026-03-24,20,A,1,9632.57,192.65,1.00,1,120.22,34.68,5340.24,1931.38,2026-05-18,EL CENTAVITO,0,0,1,2026-03-12,448.50,2185.25,53.35,2.01,138.21,18.59
2026-05-18,2000177,4000177,2023-06-21,2026-03-11,60,A,1,8581.25,171.63,1.00,1,68.79,690.47,1814.63,4824.15,2026-05-18,CUENTA BASICA,0,1,1,2025-04-02,721.92,915.51,878.87,1.24,217.17,12.19
2026-05-18,2000178,4000178,2021-10-28,2026-03-26,48,I,20,21513.37,430.27,2.00,1,42.04,439.99,18320.62,8937.12,2026-05-18,CUENTA BASICA,1,1,1,2025-06-16,122.99,28.72,677.10,0.22,2.20,7.37
2026-05-18,2000179,4000179,2019-07-24,2026-05-15,48,A,10,11939.30,238.79,1.50,1,38.88,958.20,8401.21,4857.52,2026-05-18,AHORROS,0,1,1,2026-04-20,207.09,2028.79,639.49,0.36,47.66,18.37
2026-05-18,2000180,4000180,2025-01-17,2026-04-03,5,A,1,12444.59,248.89,1.00,1,267.90,1512.16,10544.80,13139.94,2026-05-18,CUENTA BASICA,1,0,1,2025-04-09,89.14,1526.90,145.97,1.05,303.06,34.78
2026-05-18,2000181,4000181,2026-04-21,2026-04-12,48,A,20,6480.64,129.61,1.50,1,150.14,44.95,1752.30,3771.93,2026-05-18,EL CENTAVITO,0,0,1,2026-01-20,370.62,273.63,633.81,2.01,196.13,16.17
2026-05-18,2000182,4000182,2021-05-12,2026-03-19,5,A,10,17600.91,352.02,1.00,1,18.88,360.27,5423.73,6166.99,2026-05-18,EL CENTAVITO,1,1,1,2025-01-01,12.06,1440.74,589.23,1.22,150.14,40.34
2026-05-18,2000183,4000183,2023-11-30,2026-05-09,60,A,1,18964.38,379.29,2.00,1,64.34,757.60,15870.68,9189.88,2026-05-18,AHORROS,0,0,1,2025-02-19,268.46,224.46,852.74,0.81,31.01,15.03
2026-05-18,2000184,4000184,2020-03-31,2026-03-16,20,A,20,21841.67,436.83,0.60,1,2.02,1422.58,10847.59,21427.19,2026-05-18,AHORROS,1,0,1,2025-09-29,594.99,1212.32,1180.35,0.01,5.52,0.88
2026-05-18,2000185,4000185,2025-12-08,2026-05-06,5,A,1,21438.72,428.77,1.50,1,167.53,411.56,6333.38,13684.30,2026-05-18,AHORROS,0,1,1,2025-12-19,369.86,899.46,873.44,2.10,302.04,16.03
2026-05-18,2000186,4000186,2018-10-21,2026-03-14,69,A,10,18517.23,370.34,1.00,1,63.72,1573.63,7189.37,5773.12,2026-05-18,EL CENTAVITO,1,1,1,2026-01-25,732.63,1209.75,37.09,0.66,37.72,37.07
2026-05-18,2000187,4000187,2020-04-15,2026-05-18,20,A,1,12922.59,258.45,0.60,1,117.54,263.75,4861.53,9243.01,2026-05-18,CUENTA BASICA,1,1,1,2025-04-13,14.59,629.03,9.09,1.31,72.77,10.74
2026-05-18,2000188,4000188,2021-04-08,2026-03-05,60,A,10,18903.58,378.07,1.50,1,220.07,56.89,14886.10,20726.70,2026-05-18,CUENTA BASICA,1,1,1,2026-05-18,611.55,883.66,91.66,2.64,294.85,81.61
2026-05-18,2000189,4000189,2019-03-03,2026-05-16,69,A,1,2576.84,51.54,1.00,1,162.25,839.47,1518.07,1642.27,2026-05-18,CUENTA BASICA,1,0,1,2026-04-30,876.80,2074.38,959.28,1.21,126.67,27.20
2026-05-18,2000190,4000190,2021-07-23,2026-04-14,20,I,1,754.60,43.75,1.00,1,19.35,658.99,186.01,940.99,2026-05-18,EL CENTAVITO,1,0,1,2026-02-03,871.65,1830.19,489.81,0.88,59.85,12.22
2026-05-18,2000191,4000191,2026-01-29,2026-04-15,41,A,20,16287.24,865.22,0.60,1,140.90,1289.87,8096.08,15377.01,2026-05-18,EL CENTAVITO,1,1,1,2025-08-20,382.90,1701.48,423.94,1.47,143.23,44.31
2026-05-18,2000192,4000192,2021-03-01,2026-03-06,48,A,10,711.34,106.71,2.00,1,11.16,710.69,457.96,521.19,2026-05-18,AHORROS,1,0,1,2025-01-22,876.18,204.14,1063.92,0.43,1.62,6.55
2026-05-18,2000193,4000193,2023-01-19,2026-04-18,69,A,20,698.94,106.00,1.50,1,298.44,105.36,195.38,419.54,2026-05-18,CUENTA BASICA,0,1,1,2025-12-22,27.28,2152.16,930.22,2.52,39.97,64.56
2026-05-18,2000194,4000194,2018-11-15,2026-03-17,41,A,10,1866.86,209.31,0.60,1,10.62,886.02,910.87,1626.40,2026-05-18,EL CENTAVITO,0,1,1,2026-01-10,29.80,2352.35,112.38,0.98,181.60,10.25
2026-05-18,2000195,4000195,2019-07-14,2026-03-20,41,A,20,219.31,26.04,0.60,1,54.06,238.53,124.50,198.84,2026-05-18,CUENTA BASICA,1,1,1,2025-10-21,618.91,2297.36,279.31,1.99,122.64,24.56
2026-05-18,2000196,4000196,2025-05-19,2026-03-19,48,A,20,409.43,37.22,2.00,1,51.59,629.22,62.20,185.72,2026-05-18,EL CENTAVITO,1,1,1,2025-12-21,640.94,1355.98,642.19,1.76,14.87,55.80
2026-05-18,2000197,4000197,2024-08-20,2026-05-11,69,A,10,606.82,89.78,0.60,1,17.06,1009.77,285.27,621.84,2026-05-18,EL CENTAVITO,1,1,1,2026-03-22,612.07,1894.77,49.88,1.79,141.94,37.46
2026-05-18,2000198,4000198,2019-12-22,2026-04-20,60,A,20,5495.50,813.78,1.00,1,42.14,699.74,2600.47,4801.83,2026-05-18,CUENTA BASICA,1,0,1,2026-01-12,739.98,619.54,1072.43,0.15,31.41,10.34
2026-05-18,2000199,4000199,2024-11-14,2026-03-20,69,I,1,359.99,31.28,1.00,1,54.32,954.30,69.73,276.71,2026-05-18,AHORROS,1,1,1,2025-05-23,517.23,1906.03,1035.98,1.35,127.83,0.99
2026-05-18,2000200,4000200,2025-08-20,2026-04-25,5,A,1,16384.78,2773.75,1.50,1,229.50,887.40,4605.51,5367.89,2026-05-18,AHORROS,1,1,1,2025-09-22,501.94,1213.57,9.21,0.04,212.69,23.92
2026-05-18,2000201,4000201,2021-01-26,2026-05-15,20,I,10,15072.40,2485.97,1.00,1,156.53,1333.82,4531.63,10617.00,2026-05-18,AHORROS,1,1,1,2025-07-01,442.97,1329.98,1012.01,1.57,108.20,38.16
2026-05-18,2000202,4000202,2025-04-25,2026-04-03,60,A,10,12567.13,1399.46,0.60,1,235.50,561.22,2647.84,8522.90,2026-05-18,CUENTA BASICA,0,1,1,2025-12-22,349.73,2236.69,977.00,1.04,237.13,44.19
2026-05-18,2000203,4000203,2025-10-21,2026-04-19,5,A,1,689.52,50.10,1.50,1,33.65,1452.54,230.37,451.59,2026-05-18,EL CENTAVITO,0,1,1,2026-01-02,452.89,826.53,42.64,1.54,10.22,25.91
2026-05-18,2000204,4000204,2018-05-23,2026-04-08,41,A,20,18580.11,2026.18,1.00,1,2.37,193.20,10390.89,20908.29,2026-05-18,AHORROS,1,1,1,2025-01-10,371.28,965.45,610.00,0.01,1.87,0.06
2026-05-18,2000205,4000205,2025-05-26,2026-04-01,5,A,10,3594.96,474.70,2.00,1,1.55,75.72,1018.71,2421.79,2026-05-18,AHORROS,0,0,1,2025-08-04,455.55,362.14,952.32,0.01,0.70,0.47
2026-05-18,2000206,4000206,2023-05-18,2026-03-06,60,A,20,17946.16,369.38,0.60,1,244.07,1305.97,10218.70,11693.83,2026-05-18,AHORROS,1,0,1,2026-01-26,534.55,1333.64,552.19,1.94,266.01,40.32
2026-05-18,2000207,4000207,2023-06-08,2026-03-30,69,A,10,5286.29,774.31,0.60,1,67.49,919.05,3903.20,4638.78,2026-05-18,CUENTA BASICA,1,1,1,2025-03-21,757.80,493.19,1104.31,0.77,78.84,29.37
2026-05-18,2000208,4000208,2018-05-02,2026-03-02,5,A,10,2651.00,441.10,1.50,1,51.73,864.37,1578.32,1697.70,2026-05-18,AHORROS,0,0,1,2025-08-01,165.60,1606.85,446.91,0.09,5.07,5.49
2026-05-18,2000209,4000209,2018-10-30,2026-03-27,69,A,20,3422.06,181.76,2.00,1,245.23,1439.61,1163.31,2604.74,2026-05-18,EL CENTAVITO,1,1,1,2026-03-24,823.57,453.47,227.57,0.81,1.42,23.01
2026-05-18,2000210,4000210,2025-11-05,2026-04-04,41,A,10,5040.52,554.46,2.00,1,130.85,884.50,2874.31,2230.34,2026-05-18,CUENTA BASICA,1,1,1,2025-08-16,209.82,755.34,674.43,2.57,296.08,34.23
2026-05-18,2000211,4000211,2024-03-11,2026-03-14,41,I,10,515.18,32.13,1.50,1,68.91,1495.70,432.35,461.79,2026-05-18,EL CENTAVITO,1,1,1,2025-03-07,564.29,2072.63,82.70,0.15,38.63,13.86
2026-05-18,2000212,4000212,2022-10-27,2026-04-24,60,A,1,20558.94,2640.55,1.00,1,4.01,461.26,15737.17,23061.30,2026-05-18,CUENTA BASICA,1,1,1,2026-02-16,858.62,2361.02,994.90,0.03,11.95,13.21
2026-05-18,2000213,4000213,2019-08-15,2026-04-26,69,A,1,258.41,22.81,0.60,1,223.45,1279.85,125.59,174.67,2026-05-18,EL CENTAVITO,1,1,1,2025-05-14,629.08,1729.67,1028.82,3.15,32.17,80.87
2026-05-18,2000214,4000214,2021-08-19,2026-05-10,20,A,20,2404.69,417.56,1.50,1,271.53,1063.08,1803.87,1635.63,2026-05-18,EL CENTAVITO,0,1,1,2026-04-12,705.00,1678.03,1102.33,2.60,56.22,52.02
2026-05-18,2000215,4000215,2022-05-08,2026-04-02,20,A,1,733.72,112.86,0.60,1,9.05,1219.77,459.84,712.79,2026-05-18,CUENTA BASICA,0,0,1,2026-03-14,451.38,2021.33,960.54,0.10,13.72,0.34
2026-05-18,2000216,4000216,2022-02-17,2026-04-29,69,A,1,15083.17,1297.23,1.50,1,262.64,971.50,3602.19,11768.45,2026-05-18,CUENTA BASICA,0,1,1,2025-02-13,699.68,1615.13,114.42,1.61,274.33,63.06
2026-05-18,2000217,4000217,2020-03-13,2026-03-13,48,I,10,693.61,59.81,1.50,1,63.65,750.24,395.14,847.54,2026-05-18,EL CENTAVITO,0,1,1,2025-01-30,339.98,2249.96,1166.93,0.17,106.44,64.09
2026-05-18,2000218,4000218,2020-10-23,2026-04-03,20,A,1,19843.51,2170.90,1.50,1,83.62,846.02,7969.94,13901.43,2026-05-18,CUENTA BASICA,1,0,1,2026-05-08,810.74,1503.60,880.82,1.70,151.25,27.82
2026-05-18,2000219,4000219,2020-06-20,2026-03-02,60,A,20,704.99,92.43,0.60,1,18.93,1578.80,538.67,699.39,2026-05-18,CUENTA BASICA,0,1,1,2025-07-07,642.93,535.90,457.64,0.55,28.03,35.23
2026-05-18,2000220,4000220,2018-02-28,2026-04-01,48,A,20,239.14,31.76,2.00,1,10.22,760.24,146.89,206.62,2026-05-18,AHORROS,0,0,1,2026-01-10,651.85,439.30,685.80,0.13,25.23,13.03
2026-05-18,2000221,4000221,2022-01-20,2026-04-21,69,A,1,615.87,94.45,0.60,1,106.48,1457.62,255.86,179.23,2026-05-18,EL CENTAVITO,0,1,1,2025-01-20,814.17,1959.35,851.81,1.95,123.42,28.46
2026-05-18,2000222,4000222,2019-03-06,2026-04-15,69,I,20,15406.35,1411.80,2.00,1,126.18,777.99,5211.99,12015.48,2026-05-18,AHORROS,1,0,1,2026-03-20,565.20,1813.51,1037.84,1.61,11.10,39.46
2026-05-18,2000223,4000223,2018-11-01,2026-03-10,41,A,10,22571.86,1041.18,1.00,1,13.62,808.83,13875.72,28061.57,2026-05-18,CUENTA BASICA,1,1,1,2026-05-09,93.10,412.31,739.46,0.03,32.26,2.05
